,track_id,id,name,followers,genres,popularity
9445,21bSeQxiP0vViCvkzD3Oje,3makRQ6IiRSrUKVpHTV2BL,Paco Wong and Makoto Furukawa,6.0,[],12
9446,21mpi8nmI5miVaburS9skb,0xAsnbVO1GP3HZjfOv9qd9,Aldrian Risjad,1990.0,['indonesian indie rock'],18
9447,21mpi8nmI5miVaburS9skb,0xAsnbVO1GP3HZjfOv9qd9,Aldrian Risjad,1990.0,['indonesian indie rock'],18
9448,27zDvwytPIiMdGpqFOkQTJ,2p0UyoPfYfI76PCStuXfOP,Franz Schubert,992486.0,"['classical', 'classical era', 'early romantic era']",65
9449,27zDvwytPIiMdGpqFOkQTJ,0rmB1nZVDjwoCN3kQVS7UZ,Rudolf Serkin,8255.0,"['classical performance', 'classical piano']",31
9450,27zDvwytPIiMdGpqFOkQTJ,2p0UyoPfYfI76PCStuXfOP,Franz Schubert,992486.0,"['classical', 'classical era', 'early romantic era']",65
9451,27zDvwytPIiMdGpqFOkQTJ,0rmB1nZVDjwoCN3kQVS7UZ,Rudolf Serkin,8255.0,"['classical performance', 'classical piano']",31
9452,290yNtxtichwwjU8n7NEGm,17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,450893.0,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era']",62
9453,290yNtxtichwwjU8n7NEGm,37DoQwtzVqshZVU8WfmzW0,Andrew von Oeyen,856.0,['american classical piano'],38
9454,290yNtxtichwwjU8n7NEGm,2sPg5fNFD9BZkSYmk4NGmW,Emmanuel Villaume,163.0,['orchestral performance'],38
9455,290yNtxtichwwjU8n7NEGm,39FuQKH2MKSPyAsRqdHj0N,Prague Philharmonia,888.0,"['orchestra', 'symfonicky orchestr']",33
9456,290yNtxtichwwjU8n7NEGm,17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,450893.0,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era']",62
9457,290yNtxtichwwjU8n7NEGm,37DoQwtzVqshZVU8WfmzW0,Andrew von Oeyen,856.0,['american classical piano'],38
9458,290yNtxtichwwjU8n7NEGm,2sPg5fNFD9BZkSYmk4NGmW,Emmanuel Villaume,163.0,['orchestral performance'],38
9459,290yNtxtichwwjU8n7NEGm,39FuQKH2MKSPyAsRqdHj0N,Prague Philharmonia,888.0,"['orchestra', 'symfonicky orchestr']",33
9460,2BhsSiyQdtY9xZt4Yq137J,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,3043980.0,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']",66
9461,2BhsSiyQdtY9xZt4Yq137J,5l8VQNuIg0turYE1VtM9zV,Leonard Cohen,3043980.0,"['canadian singer-songwriter', 'folk', 'folk rock', 'melancholia', 'permanent wave', 'singer-songwriter']",66
9462,2BikDWeXjSKJIZsaphX9JX,5MTQzge85m3QSefD2LdS1J,The Telescopes,22314.0,"['dream pop', 'nu gaze', 'shoegaze']",27
9463,2BikDWeXjSKJIZsaphX9JX,5MTQzge85m3QSefD2LdS1J,The Telescopes,22314.0,"['dream pop', 'nu gaze', 'shoegaze']",27
9464,2CAIdlGCNRSDyJ8Y2UdQVo,4GerVbgFLWZCwwnz6tE1EN,Lada,1.0,[],14
9465,2CAIdlGCNRSDyJ8Y2UdQVo,4GerVbgFLWZCwwnz6tE1EN,Lada,1.0,[],14
9466,2Izextri7Ho1xu0mvVZcpI,56tyBq8Ta1BdSTBs0gGhog,Lonnie Brooks,15849.0,"['blues', 'chicago blues', 'electric blues', 'louisiana blues', 'modern blues']",31
