,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
9533,0.721,0.628,5,-5.759,0,0.185,0.196,5.35e-06,0.122,0.509,89.082,audio_features,4kCjokPJtcds5OZQpB7oqA,spotify:track:4kCjokPJtcds5OZQpB7oqA,https://api.spotify.com/v1/tracks/4kCjokPJtcds5OZQpB7oqA,https://api.spotify.com/v1/audio-analysis/4kCjokPJtcds5OZQpB7oqA,212000,4
9534,0.897,0.647,11,-9.871,0,0.272,0.011,0.0,0.131,0.712,151.968,audio_features,2ZA3n7f1KRu3EtIObv7dEZ,spotify:track:2ZA3n7f1KRu3EtIObv7dEZ,https://api.spotify.com/v1/tracks/2ZA3n7f1KRu3EtIObv7dEZ,https://api.spotify.com/v1/audio-analysis/2ZA3n7f1KRu3EtIObv7dEZ,258947,4
9535,0.502,0.821,10,-4.709,0,0.328,0.257,0.0,0.135,0.565,135.568,audio_features,2ySWuhmNR789tk5AN2EUc3,spotify:track:2ySWuhmNR789tk5AN2EUc3,https://api.spotify.com/v1/tracks/2ySWuhmNR789tk5AN2EUc3,https://api.spotify.com/v1/audio-analysis/2ySWuhmNR789tk5AN2EUc3,232353,5
9536,0.732,0.875,11,-3.336,0,0.204,0.424,1.92e-05,0.219,0.676,109.969,audio_features,5mVWme43LeeJuZcZTcLaY3,spotify:track:5mVWme43LeeJuZcZTcLaY3,https://api.spotify.com/v1/tracks/5mVWme43LeeJuZcZTcLaY3,https://api.spotify.com/v1/audio-analysis/5mVWme43LeeJuZcZTcLaY3,160453,4
9537,0.85,0.68,10,-7.898,1,0.2,0.26,0.000232,0.162,0.555,135.023,audio_features,6u71MhgEuXZuPY2rtV0Ssx,spotify:track:6u71MhgEuXZuPY2rtV0Ssx,https://api.spotify.com/v1/tracks/6u71MhgEuXZuPY2rtV0Ssx,https://api.spotify.com/v1/audio-analysis/6u71MhgEuXZuPY2rtV0Ssx,177778,4
9538,0.633,0.424,7,-9.592,0,0.0627,0.784,0.0,0.103,0.3,100.067,audio_features,4a7my3PHUtVv62MQhDkTEU,spotify:track:4a7my3PHUtVv62MQhDkTEU,https://api.spotify.com/v1/tracks/4a7my3PHUtVv62MQhDkTEU,https://api.spotify.com/v1/audio-analysis/4a7my3PHUtVv62MQhDkTEU,197016,4
9539,0.876,0.369,5,-7.9,0,0.314,0.00104,0.0,0.126,0.251,111.999,audio_features,28Hg4Y7zcUswcVI8pqeiOa,spotify:track:28Hg4Y7zcUswcVI8pqeiOa,https://api.spotify.com/v1/tracks/28Hg4Y7zcUswcVI8pqeiOa,https://api.spotify.com/v1/audio-analysis/28Hg4Y7zcUswcVI8pqeiOa,145922,4
9540,0.908,0.816,6,-6.802,0,0.1,0.548,0.0,0.0899,0.717,112.015,audio_features,6bY6dH41XY2EDvXsIGLT7J,spotify:track:6bY6dH41XY2EDvXsIGLT7J,https://api.spotify.com/v1/tracks/6bY6dH41XY2EDvXsIGLT7J,https://api.spotify.com/v1/audio-analysis/6bY6dH41XY2EDvXsIGLT7J,165000,4
9541,0.648,0.509,1,-8.154,0,0.301,0.466,7.53e-06,0.0634,0.345,202.081,audio_features,6v59J7QcB8sm0agoFLHvxd,spotify:track:6v59J7QcB8sm0agoFLHvxd,https://api.spotify.com/v1/tracks/6v59J7QcB8sm0agoFLHvxd,https://api.spotify.com/v1/audio-analysis/6v59J7QcB8sm0agoFLHvxd,76099,4
9542,0.811,0.561,8,-11.591,0,0.0826,0.613,0.000511,0.0916,0.628,123.024,audio_features,2P3UGQhJUscOmOz7lNdV4T,spotify:track:2P3UGQhJUscOmOz7lNdV4T,https://api.spotify.com/v1/tracks/2P3UGQhJUscOmOz7lNdV4T,https://api.spotify.com/v1/audio-analysis/2P3UGQhJUscOmOz7lNdV4T,160000,4
9543,0.652,0.676,5,-8.547,1,0.343,0.387,0.0,0.271,0.692,81.995,audio_features,0tdZOZdDAdVyWanoPdjlaz,spotify:track:0tdZOZdDAdVyWanoPdjlaz,https://api.spotify.com/v1/tracks/0tdZOZdDAdVyWanoPdjlaz,https://api.spotify.com/v1/audio-analysis/0tdZOZdDAdVyWanoPdjlaz,156000,4
9544,0.433,0.672,0,-9.476,0,0.0467,0.33,0.0,0.11,0.382,200.225,audio_features,0oTfSEFnYxriVPSKkNWEsD,spotify:track:0oTfSEFnYxriVPSKkNWEsD,https://api.spotify.com/v1/tracks/0oTfSEFnYxriVPSKkNWEsD,https://api.spotify.com/v1/audio-analysis/0oTfSEFnYxriVPSKkNWEsD,258348,4
9545,0.738,0.565,5,-8.812,0,0.14,0.0801,0.00405,0.231,0.317,140.064,audio_features,4sRTzdWlrm8yNA86uizBKt,spotify:track:4sRTzdWlrm8yNA86uizBKt,https://api.spotify.com/v1/tracks/4sRTzdWlrm8yNA86uizBKt,https://api.spotify.com/v1/audio-analysis/4sRTzdWlrm8yNA86uizBKt,111193,4
9546,0.559,0.491,2,-6.406,0,0.0346,0.0567,0.0,0.0992,0.114,153.131,audio_features,7h0d2h0fUmzbs7zeFigJPn,spotify:track:7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/tracks/7h0d2h0fUmzbs7zeFigJPn,https://api.spotify.com/v1/audio-analysis/7h0d2h0fUmzbs7zeFigJPn,244874,4
9547,0.851,0.526,6,-8.146,1,0.429,0.00403,6.21e-05,0.092,0.506,160.074,audio_features,1HT65Bb6bDjKurXFsXOnVT,spotify:track:1HT65Bb6bDjKurXFsXOnVT,https://api.spotify.com/v1/tracks/1HT65Bb6bDjKurXFsXOnVT,https://api.spotify.com/v1/audio-analysis/1HT65Bb6bDjKurXFsXOnVT,164990,4
9548,0.464,0.597,2,-9.813,1,0.222,0.627,0.82,0.213,0.271,81.07,audio_features,403xU330P0QnP2k9gt2icn,spotify:track:403xU330P0QnP2k9gt2icn,https://api.spotify.com/v1/tracks/403xU330P0QnP2k9gt2icn,https://api.spotify.com/v1/audio-analysis/403xU330P0QnP2k9gt2icn,235610,4
9549,0.723,0.48,11,-4.1,0,0.0326,0.557,0.0,0.0705,0.909,144.533,audio_features,2QwMXe5zbqymDZGYsMDVqZ,spotify:track:2QwMXe5zbqymDZGYsMDVqZ,https://api.spotify.com/v1/tracks/2QwMXe5zbqymDZGYsMDVqZ,https://api.spotify.com/v1/audio-analysis/2QwMXe5zbqymDZGYsMDVqZ,155803,3
9550,0.755,0.557,3,-5.982,1,0.0302,0.691,0.0,0.104,0.743,130.03,audio_features,3K6noLeoPTQJ5jUErC8jT5,spotify:track:3K6noLeoPTQJ5jUErC8jT5,https://api.spotify.com/v1/tracks/3K6noLeoPTQJ5jUErC8jT5,https://api.spotify.com/v1/audio-analysis/3K6noLeoPTQJ5jUErC8jT5,203200,4
9551,0.711,0.472,2,-5.762,1,0.0291,0.186,0.0,0.198,0.677,122.965,audio_features,61EYS0IsjrEEfaIKdayWpO,spotify:track:61EYS0IsjrEEfaIKdayWpO,https://api.spotify.com/v1/tracks/61EYS0IsjrEEfaIKdayWpO,https://api.spotify.com/v1/audio-analysis/61EYS0IsjrEEfaIKdayWpO,191893,4
9552,0.709,0.483,0,-3.734,1,0.0281,0.219,2.33e-06,0.241,0.834,123.566,audio_features,45sVRPegWSGpIcsrDoaaCY,spotify:track:45sVRPegWSGpIcsrDoaaCY,https://api.spotify.com/v1/tracks/45sVRPegWSGpIcsrDoaaCY,https://api.spotify.com/v1/audio-analysis/45sVRPegWSGpIcsrDoaaCY,234198,4
9553,0.692,0.503,10,-6.715,1,0.033,0.0332,0.0,0.0745,0.786,129.778,audio_features,2xxq5LXFBFyawPChsOOWVu,spotify:track:2xxq5LXFBFyawPChsOOWVu,https://api.spotify.com/v1/tracks/2xxq5LXFBFyawPChsOOWVu,https://api.spotify.com/v1/audio-analysis/2xxq5LXFBFyawPChsOOWVu,212947,4
9554,0.649,0.307,5,-7.209,1,0.0756,0.575,0.0,0.0705,0.713,74.833,audio_features,3mV5TTtHnXUeOzRkyFKsVl,spotify:track:3mV5TTtHnXUeOzRkyFKsVl,https://api.spotify.com/v1/tracks/3mV5TTtHnXUeOzRkyFKsVl,https://api.spotify.com/v1/audio-analysis/3mV5TTtHnXUeOzRkyFKsVl,225213,4
9555,0.86,0.4,2,-7.131,1,0.0538,0.182,3.17e-06,0.0581,0.813,129.925,audio_features,7EY91l11hOnYIytcxFgvDN,spotify:track:7EY91l11hOnYIytcxFgvDN,https://api.spotify.com/v1/tracks/7EY91l11hOnYIytcxFgvDN,https://api.spotify.com/v1/audio-analysis/7EY91l11hOnYIytcxFgvDN,254853,4
9556,0.69,0.434,4,-4.455,1,0.033,0.385,0.0,0.104,0.617,115.476,audio_features,3YwEMdP2zkOiIq074Vlvqc,spotify:track:3YwEMdP2zkOiIq074Vlvqc,https://api.spotify.com/v1/tracks/3YwEMdP2zkOiIq074Vlvqc,https://api.spotify.com/v1/audio-analysis/3YwEMdP2zkOiIq074Vlvqc,204587,3
9557,0.625,0.554,10,-5.531,1,0.0618,0.417,0.0,0.305,0.846,111.911,audio_features,2MeEuwplwbbjZ7hxRI6viw,spotify:track:2MeEuwplwbbjZ7hxRI6viw,https://api.spotify.com/v1/tracks/2MeEuwplwbbjZ7hxRI6viw,https://api.spotify.com/v1/audio-analysis/2MeEuwplwbbjZ7hxRI6viw,213254,4
9558,0.748,0.538,6,-3.877,0,0.0277,0.408,0.0,0.219,0.749,130.229,audio_features,5KcuLISuSBnMFAPVhFnHr5,spotify:track:5KcuLISuSBnMFAPVhFnHr5,https://api.spotify.com/v1/tracks/5KcuLISuSBnMFAPVhFnHr5,https://api.spotify.com/v1/audio-analysis/5KcuLISuSBnMFAPVhFnHr5,187987,4
9559,0.77,0.344,10,-7.798,1,0.0337,0.123,0.0,0.106,0.541,119.936,audio_features,3f0pjEFyDTp9gMvBQ3XjFz,spotify:track:3f0pjEFyDTp9gMvBQ3XjFz,https://api.spotify.com/v1/tracks/3f0pjEFyDTp9gMvBQ3XjFz,https://api.spotify.com/v1/audio-analysis/3f0pjEFyDTp9gMvBQ3XjFz,193080,4
9560,0.836,0.766,7,-6.229,0,0.0371,0.323,1.18e-06,0.091,0.844,112.548,audio_features,4qArKIA7dnmdushoBlkV94,spotify:track:4qArKIA7dnmdushoBlkV94,https://api.spotify.com/v1/tracks/4qArKIA7dnmdushoBlkV94,https://api.spotify.com/v1/audio-analysis/4qArKIA7dnmdushoBlkV94,176000,4
9561,0.575,0.374,8,-2.707,1,0.0346,0.535,0.0,0.178,0.563,79.123,audio_features,4UiaP0wBuy9N9voD91OZOg,spotify:track:4UiaP0wBuy9N9voD91OZOg,https://api.spotify.com/v1/tracks/4UiaP0wBuy9N9voD91OZOg,https://api.spotify.com/v1/audio-analysis/4UiaP0wBuy9N9voD91OZOg,196099,4
9562,0.618,0.501,2,-6.008,1,0.0274,0.078,0.0,0.12,0.562,129.948,audio_features,5G8a9zruEYp0QbU1lEcMcY,spotify:track:5G8a9zruEYp0QbU1lEcMcY,https://api.spotify.com/v1/tracks/5G8a9zruEYp0QbU1lEcMcY,https://api.spotify.com/v1/audio-analysis/5G8a9zruEYp0QbU1lEcMcY,152135,4
9563,0.626,0.714,0,-3.824,1,0.0259,0.507,0.000851,0.101,0.484,99.907,audio_features,5UJsYyBi0CdSJl0ul5aTgO,spotify:track:5UJsYyBi0CdSJl0ul5aTgO,https://api.spotify.com/v1/tracks/5UJsYyBi0CdSJl0ul5aTgO,https://api.spotify.com/v1/audio-analysis/5UJsYyBi0CdSJl0ul5aTgO,330373,4
9564,0.425,0.792,7,-5.252,1,0.0505,0.319,0.0,0.128,0.367,140.007,audio_features,7zph1Irpw39AuLNCPe5JIc,spotify:track:7zph1Irpw39AuLNCPe5JIc,https://api.spotify.com/v1/tracks/7zph1Irpw39AuLNCPe5JIc,https://api.spotify.com/v1/audio-analysis/7zph1Irpw39AuLNCPe5JIc,232224,4
9565,0.547,0.666,6,-5.694,1,0.0393,0.4,0.0,0.144,0.43,129.814,audio_features,69zgyr5HVKdInjeKpq1qHa,spotify:track:69zgyr5HVKdInjeKpq1qHa,https://api.spotify.com/v1/tracks/69zgyr5HVKdInjeKpq1qHa,https://api.spotify.com/v1/audio-analysis/69zgyr5HVKdInjeKpq1qHa,239795,4
9566,0.512,0.35,10,-11.843,1,0.0311,0.478,1.15e-06,0.0855,0.343,152.023,audio_features,56wVfJKtnwlSZtC4NVgIrf,spotify:track:56wVfJKtnwlSZtC4NVgIrf,https://api.spotify.com/v1/tracks/56wVfJKtnwlSZtC4NVgIrf,https://api.spotify.com/v1/audio-analysis/56wVfJKtnwlSZtC4NVgIrf,222333,4
9567,0.692,0.457,5,-8.339,1,0.0415,0.854,0.0,0.199,0.367,125.986,audio_features,7mjD9lnV1pLw36tPcyPHF5,spotify:track:7mjD9lnV1pLw36tPcyPHF5,https://api.spotify.com/v1/tracks/7mjD9lnV1pLw36tPcyPHF5,https://api.spotify.com/v1/audio-analysis/7mjD9lnV1pLw36tPcyPHF5,207620,4
9568,0.361,0.846,4,-3.717,1,0.0337,0.132,6.53e-05,0.286,0.443,104.932,audio_features,6pJT4f6S8GPQ7hWCDvygrN,spotify:track:6pJT4f6S8GPQ7hWCDvygrN,https://api.spotify.com/v1/tracks/6pJT4f6S8GPQ7hWCDvygrN,https://api.spotify.com/v1/audio-analysis/6pJT4f6S8GPQ7hWCDvygrN,316991,4
9569,0.809,0.911,6,-4.41,0,0.0617,0.00795,0.000179,0.181,0.64,122.035,audio_features,6tCssnvTUREcperDOUTqvA,spotify:track:6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/tracks/6tCssnvTUREcperDOUTqvA,https://api.spotify.com/v1/audio-analysis/6tCssnvTUREcperDOUTqvA,191242,4
9570,0.427,0.409,5,-10.06,1,0.0306,0.716,0.0,0.0958,0.37,159.826,audio_features,37gQxPrcu81gpr5SbOlIJO,spotify:track:37gQxPrcu81gpr5SbOlIJO,https://api.spotify.com/v1/tracks/37gQxPrcu81gpr5SbOlIJO,https://api.spotify.com/v1/audio-analysis/37gQxPrcu81gpr5SbOlIJO,283184,4
9571,0.502,0.565,9,-7.779,1,0.0358,0.696,5.55e-05,0.156,0.253,139.926,audio_features,5cU1O9P0EDA0rPkPDykhIm,spotify:track:5cU1O9P0EDA0rPkPDykhIm,https://api.spotify.com/v1/tracks/5cU1O9P0EDA0rPkPDykhIm,https://api.spotify.com/v1/audio-analysis/5cU1O9P0EDA0rPkPDykhIm,321040,4
9572,0.36,0.233,7,-11.512,1,0.0509,0.9,3.96e-06,0.106,0.37,77.436,audio_features,6iNH42q8haGYDYGhKK6XiJ,spotify:track:6iNH42q8haGYDYGhKK6XiJ,https://api.spotify.com/v1/tracks/6iNH42q8haGYDYGhKK6XiJ,https://api.spotify.com/v1/audio-analysis/6iNH42q8haGYDYGhKK6XiJ,237000,4
9573,0.415,0.498,9,-5.022,1,0.0278,0.659,0.0,0.197,0.3,143.68,audio_features,2FgDWCqMCIAATvqr9ozeYm,spotify:track:2FgDWCqMCIAATvqr9ozeYm,https://api.spotify.com/v1/tracks/2FgDWCqMCIAATvqr9ozeYm,https://api.spotify.com/v1/audio-analysis/2FgDWCqMCIAATvqr9ozeYm,249987,4
9574,0.539,0.437,1,-9.871,1,0.0863,0.627,0.0,0.0875,0.356,147.95,audio_features,2WMOgfhslraKnEEbXSL5JJ,spotify:track:2WMOgfhslraKnEEbXSL5JJ,https://api.spotify.com/v1/tracks/2WMOgfhslraKnEEbXSL5JJ,https://api.spotify.com/v1/audio-analysis/2WMOgfhslraKnEEbXSL5JJ,269236,4
9575,0.655,0.921,8,-2.162,0,0.0606,0.137,0.0,0.151,0.704,114.913,audio_features,2ljLbFotsy2hFxAkjpsfbb,spotify:track:2ljLbFotsy2hFxAkjpsfbb,https://api.spotify.com/v1/tracks/2ljLbFotsy2hFxAkjpsfbb,https://api.spotify.com/v1/audio-analysis/2ljLbFotsy2hFxAkjpsfbb,208053,4
9576,0.625,0.831,2,-2.186,0,0.056,0.203,0.000483,0.0783,0.491,121.025,audio_features,3As0OA5B06BxLfADvYyG8L,spotify:track:3As0OA5B06BxLfADvYyG8L,https://api.spotify.com/v1/tracks/3As0OA5B06BxLfADvYyG8L,https://api.spotify.com/v1/audio-analysis/3As0OA5B06BxLfADvYyG8L,217239,4
9577,0.557,0.536,4,-7.661,1,0.0313,0.731,0.0,0.0858,0.391,128.865,audio_features,1HsWdmLSDdDel2Dl6ctSO2,spotify:track:1HsWdmLSDdDel2Dl6ctSO2,https://api.spotify.com/v1/tracks/1HsWdmLSDdDel2Dl6ctSO2,https://api.spotify.com/v1/audio-analysis/1HsWdmLSDdDel2Dl6ctSO2,254338,4
9578,0.485,0.377,10,-9.091,1,0.03,0.71,0.0,0.119,0.355,139.976,audio_features,7nIxo0dE9d4FBwPYhmdQae,spotify:track:7nIxo0dE9d4FBwPYhmdQae,https://api.spotify.com/v1/tracks/7nIxo0dE9d4FBwPYhmdQae,https://api.spotify.com/v1/audio-analysis/7nIxo0dE9d4FBwPYhmdQae,220286,4
9579,0.476,0.747,8,-6.302,1,0.0313,0.0704,7.2e-06,0.109,0.252,139.9,audio_features,1gVMd7oYGo6Whlgg7pAa7M,spotify:track:1gVMd7oYGo6Whlgg7pAa7M,https://api.spotify.com/v1/tracks/1gVMd7oYGo6Whlgg7pAa7M,https://api.spotify.com/v1/audio-analysis/1gVMd7oYGo6Whlgg7pAa7M,235782,4
9580,0.518,0.572,2,-7.817,1,0.0287,0.0264,9.02e-05,0.3,0.136,145.907,audio_features,5OPqZ5dEqrdPGatJgnZ8xG,spotify:track:5OPqZ5dEqrdPGatJgnZ8xG,https://api.spotify.com/v1/tracks/5OPqZ5dEqrdPGatJgnZ8xG,https://api.spotify.com/v1/audio-analysis/5OPqZ5dEqrdPGatJgnZ8xG,300000,4
9581,0.664,0.666,8,-2.203,1,0.0446,0.193,0.0,0.0854,0.405,139.987,audio_features,3CYH422oy1cZNoo0GTG1TK,spotify:track:3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/tracks/3CYH422oy1cZNoo0GTG1TK,https://api.spotify.com/v1/audio-analysis/3CYH422oy1cZNoo0GTG1TK,210560,4
9582,0.604,0.622,2,-6.568,1,0.0465,0.498,0.0,0.128,0.195,77.981,audio_features,4t53NE3uBLkTwW9rUgiHC8,spotify:track:4t53NE3uBLkTwW9rUgiHC8,https://api.spotify.com/v1/tracks/4t53NE3uBLkTwW9rUgiHC8,https://api.spotify.com/v1/audio-analysis/4t53NE3uBLkTwW9rUgiHC8,192196,4
9583,0.72,0.334,2,-9.754,1,0.0373,0.814,0.0,0.154,0.395,96.046,audio_features,7aMEBZUCJFyV4VM60yEHtC,spotify:track:7aMEBZUCJFyV4VM60yEHtC,https://api.spotify.com/v1/tracks/7aMEBZUCJFyV4VM60yEHtC,https://api.spotify.com/v1/audio-analysis/7aMEBZUCJFyV4VM60yEHtC,230538,4
9584,0.54,0.474,10,-7.589,1,0.0294,0.372,0.0,0.118,0.22,128.051,audio_features,5EXpL9orGpIsscSyBgPdSx,spotify:track:5EXpL9orGpIsscSyBgPdSx,https://api.spotify.com/v1/tracks/5EXpL9orGpIsscSyBgPdSx,https://api.spotify.com/v1/audio-analysis/5EXpL9orGpIsscSyBgPdSx,264160,4
9585,0.553,0.816,1,-6.258,0,0.0335,0.265,1.37e-05,0.135,0.538,130.015,audio_features,1coCAB4dyoJQBapGAvS3Co,spotify:track:1coCAB4dyoJQBapGAvS3Co,https://api.spotify.com/v1/tracks/1coCAB4dyoJQBapGAvS3Co,https://api.spotify.com/v1/audio-analysis/1coCAB4dyoJQBapGAvS3Co,251366,4
9586,0.645,0.862,11,-4.757,0,0.0965,0.0923,0.0,0.192,0.798,119.991,audio_features,5KawlOMHjWeUjQtnuRs22c,spotify:track:5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/tracks/5KawlOMHjWeUjQtnuRs22c,https://api.spotify.com/v1/audio-analysis/5KawlOMHjWeUjQtnuRs22c,229773,4
9587,0.492,0.733,0,-5.118,1,0.034,0.0965,0.0,0.113,0.342,143.961,audio_features,62Fq89muy8ASOH0IQJvb3T,spotify:track:62Fq89muy8ASOH0IQJvb3T,https://api.spotify.com/v1/tracks/62Fq89muy8ASOH0IQJvb3T,https://api.spotify.com/v1/audio-analysis/62Fq89muy8ASOH0IQJvb3T,240000,4
9588,0.747,0.858,2,-3.379,1,0.123,0.0682,0.0,0.38,0.779,127.978,audio_features,5F6RrFgt1yvRhNCdAEumM6,spotify:track:5F6RrFgt1yvRhNCdAEumM6,https://api.spotify.com/v1/tracks/5F6RrFgt1yvRhNCdAEumM6,https://api.spotify.com/v1/audio-analysis/5F6RrFgt1yvRhNCdAEumM6,194413,4
9589,0.311,0.209,0,-14.662,1,0.0302,0.734,0.000175,0.0791,0.231,179.695,audio_features,66cBlqEs1viJJCE74CDfGB,spotify:track:66cBlqEs1viJJCE74CDfGB,https://api.spotify.com/v1/tracks/66cBlqEs1viJJCE74CDfGB,https://api.spotify.com/v1/audio-analysis/66cBlqEs1viJJCE74CDfGB,323760,4
9590,0.541,0.38,0,-12.094,1,0.027,0.716,9.56e-06,0.329,0.192,72.015,audio_features,1eMujWp9h2cSEPIiO6xOhN,spotify:track:1eMujWp9h2cSEPIiO6xOhN,https://api.spotify.com/v1/tracks/1eMujWp9h2cSEPIiO6xOhN,https://api.spotify.com/v1/audio-analysis/1eMujWp9h2cSEPIiO6xOhN,268280,4
9591,0.559,0.342,10,-10.726,1,0.0397,0.581,0.0,0.111,0.334,130.004,audio_features,0s5GrkSNp9bfP2FtrtbiJ0,spotify:track:0s5GrkSNp9bfP2FtrtbiJ0,https://api.spotify.com/v1/tracks/0s5GrkSNp9bfP2FtrtbiJ0,https://api.spotify.com/v1/audio-analysis/0s5GrkSNp9bfP2FtrtbiJ0,254267,4
9592,0.598,0.422,10,-9.49,1,0.0335,0.764,0.0,0.259,0.496,113.849,audio_features,4gC2tQiPM301RiugLqvLBv,spotify:track:4gC2tQiPM301RiugLqvLBv,https://api.spotify.com/v1/tracks/4gC2tQiPM301RiugLqvLBv,https://api.spotify.com/v1/audio-analysis/4gC2tQiPM301RiugLqvLBv,236413,4
9593,0.475,0.44,5,-10.48,1,0.0354,0.499,0.0,0.25,0.528,103.371,audio_features,3cthRwQ2X0SNTaauD7tjn5,spotify:track:3cthRwQ2X0SNTaauD7tjn5,https://api.spotify.com/v1/tracks/3cthRwQ2X0SNTaauD7tjn5,https://api.spotify.com/v1/audio-analysis/3cthRwQ2X0SNTaauD7tjn5,259133,4
9594,0.467,0.349,0,-7.96,1,0.0339,0.572,0.0,0.204,0.343,140.212,audio_features,5ql4tlxS3GtADNsSRi2GnW,spotify:track:5ql4tlxS3GtADNsSRi2GnW,https://api.spotify.com/v1/tracks/5ql4tlxS3GtADNsSRi2GnW,https://api.spotify.com/v1/audio-analysis/5ql4tlxS3GtADNsSRi2GnW,306827,4
9595,0.794,0.762,4,-3.525,0,0.0392,0.0358,1.41e-06,0.191,0.482,109.97,audio_features,2DmRXiyn03tOqKgEJXlaiJ,spotify:track:2DmRXiyn03tOqKgEJXlaiJ,https://api.spotify.com/v1/tracks/2DmRXiyn03tOqKgEJXlaiJ,https://api.spotify.com/v1/audio-analysis/2DmRXiyn03tOqKgEJXlaiJ,195867,4
9596,0.434,0.432,9,-7.351,1,0.0495,0.829,0.0,0.0876,0.381,77.382,audio_features,39Nrp8SgrpMkXycmKZu4O1,spotify:track:39Nrp8SgrpMkXycmKZu4O1,https://api.spotify.com/v1/tracks/39Nrp8SgrpMkXycmKZu4O1,https://api.spotify.com/v1/audio-analysis/39Nrp8SgrpMkXycmKZu4O1,252653,4
9597,0.738,0.861,2,-4.141,1,0.237,0.32,0.00175,0.325,0.58,131.974,audio_features,4pUCKHjJ4Ijewc37rRrvHn,spotify:track:4pUCKHjJ4Ijewc37rRrvHn,https://api.spotify.com/v1/tracks/4pUCKHjJ4Ijewc37rRrvHn,https://api.spotify.com/v1/audio-analysis/4pUCKHjJ4Ijewc37rRrvHn,189052,4
9598,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,audio_features,39EXZNMxb4RBHlRjnRaOKp,spotify:track:39EXZNMxb4RBHlRjnRaOKp,https://api.spotify.com/v1/tracks/39EXZNMxb4RBHlRjnRaOKp,https://api.spotify.com/v1/audio-analysis/39EXZNMxb4RBHlRjnRaOKp,214259,4
9599,0.635,0.35,7,-10.591,1,0.0284,0.754,0.0,0.0743,0.307,130.067,audio_features,2AllsVsmrJkEwXPXwDBCQu,spotify:track:2AllsVsmrJkEwXPXwDBCQu,https://api.spotify.com/v1/tracks/2AllsVsmrJkEwXPXwDBCQu,https://api.spotify.com/v1/audio-analysis/2AllsVsmrJkEwXPXwDBCQu,211251,4
9600,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,2Rk4JlNc2TPmZe2af99d45,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4
9601,0.583,0.817,9,-5.146,0,0.0987,0.118,0.0,0.338,0.438,105.936,audio_features,2QyuXBcV1LJ2rq01KhreMF,spotify:track:2QyuXBcV1LJ2rq01KhreMF,https://api.spotify.com/v1/tracks/2QyuXBcV1LJ2rq01KhreMF,https://api.spotify.com/v1/audio-analysis/2QyuXBcV1LJ2rq01KhreMF,246381,4
9602,0.513,0.387,10,-10.274,1,0.0465,0.65,0.0,0.373,0.191,104.612,audio_features,5c18GRcfIcvIrtIUnBJHJI,spotify:track:5c18GRcfIcvIrtIUnBJHJI,https://api.spotify.com/v1/tracks/5c18GRcfIcvIrtIUnBJHJI,https://api.spotify.com/v1/audio-analysis/5c18GRcfIcvIrtIUnBJHJI,275294,4
9603,0.605,0.31,7,-10.276,1,0.039,0.849,0.0,0.136,0.292,118.028,audio_features,4ezCayon5X4bTBj6ztNlDH,spotify:track:4ezCayon5X4bTBj6ztNlDH,https://api.spotify.com/v1/tracks/4ezCayon5X4bTBj6ztNlDH,https://api.spotify.com/v1/audio-analysis/4ezCayon5X4bTBj6ztNlDH,245521,4
9604,0.764,0.762,11,-8.435,1,0.11,0.141,0.0,0.0615,0.692,114.946,audio_features,74ToOoHBmMbCqfgoxsPBg9,spotify:track:74ToOoHBmMbCqfgoxsPBg9,https://api.spotify.com/v1/tracks/74ToOoHBmMbCqfgoxsPBg9,https://api.spotify.com/v1/audio-analysis/74ToOoHBmMbCqfgoxsPBg9,231652,4
9605,0.763,0.561,8,-6.806,1,0.029,0.686,2.5e-06,0.111,0.372,89.251,audio_features,5741NTjBfR94bA24OL24vZ,spotify:track:5741NTjBfR94bA24OL24vZ,https://api.spotify.com/v1/tracks/5741NTjBfR94bA24OL24vZ,https://api.spotify.com/v1/audio-analysis/5741NTjBfR94bA24OL24vZ,261639,4
9606,0.518,0.462,10,-8.471,1,0.0277,0.322,3.13e-06,0.117,0.289,131.892,audio_features,6XY80Ofqd8j0SGiEdRLwCp,spotify:track:6XY80Ofqd8j0SGiEdRLwCp,https://api.spotify.com/v1/tracks/6XY80Ofqd8j0SGiEdRLwCp,https://api.spotify.com/v1/audio-analysis/6XY80Ofqd8j0SGiEdRLwCp,279147,4
9607,0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012,audio_features,09PGubKAMryhOWv1LHpCYz,spotify:track:09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/tracks/09PGubKAMryhOWv1LHpCYz,https://api.spotify.com/v1/audio-analysis/09PGubKAMryhOWv1LHpCYz,198973,4
